vineyard_id,name,owner,appelation,country,region
32592,Simonnet-Febvre,Roger Voss,Cuvée S Brut,France,Crémant de Bourgogne
32593,Domìni Veneti,Kerin O’Keefe,Vigneti di Jago,Italy,Amarone della Valpol
32594,Drappier,Roger Voss,Carte d'Or Brut,France,Champagne
32595,Francesc Sanchez Bas,Michael Schachner,Món Clàssic,Spain,Priorat
32596,Gamba,Kerin O’Keefe,Le Quare,Italy,Amarone della Valpol
32597,Henri Goutorbe,Roger Voss,Cuvée Prestige Premier Cru Brut,France,Champagne
32598,Mansfield-Dunne,Matt Kettmann,Peterson Vineyard,US,Santa Lucia Highland
32599,McFadden,Jim Gordon,Cuvee Brut Rosé,US,Potter Valley
32600,Reustle,Sean P. Sullivan,Prayer Rock Vineyards Talitha Cumi ,US,Umpqua Valley
32601,Rotari,Kerin O’Keefe,Brut,Italy,Trento
32602,Rusack,Matt Kettmann,Reserve,US,Sta. Rita Hills
32603,Stoller,Paul Gregutt,Helen's,US,Dundee Hills
32604,Bodegas Garci Grande,Michael Schachner,Señorio de Garci Grande,Spain,Rueda
32605,Brandborg,Sean P. Sullivan,Ferris Wheel Estate Vineyard,US,Elkton Oregon
32606,Fess Parker,Matt Kettmann,Pommard Clone,US,Sta. Rita Hills
32607,Olivier Leflaive,Roger Voss,Les Cloux Premier Cru,France,Rully
32608,Vinícola Hidalgo,Michael Schachner,Pastrana Manzanilla Pasada,Spain,Jerez
32609,Sandeman,Michael Schachner,Royal Esmeralda Fine Dry Amontillad,Spain,Jerez
32610,Mazzei,Kerin O’Keefe,Siepi,Italy,Toscana
32611,Migration,Virginie Boone,Searby Vineyard,US,Russian River Valley
32612,Piña,Virginie Boone,Ames Vineyard,US,Oakville
32613,Talisman,Virginie Boone,Gunsalus Vineyard,US,Russian River Valley
32614,Tenuta Sette Cieli,Kerin O’Keefe,Scipio,Italy,Toscana
32615,The Calling,Virginie Boone,Fox Den Vineyard,US,Russian River Valley
32616,A.P. Vin,Virginie Boone,Kanzler Vineyard,US,Sonoma Coast
32617,Alyris,Virginie Boone,The Audition Take 1,US,Napa Valley
32618,Anthony Nappa,Anna Lee C. Iijima,Tocca Ferro Reserve,US,North Fork of Long I
32619,Black Saint Peter,Jim Gordon,Old Vine,US,Lodi
32620,Blair,Matt Kettmann,Delfina's Vineyard,US,Arroyo Seco
32621,Carpineto,Kerin O’Keefe,Molin Vecchio,Italy,Toscana
32622,Cave Spring,Paul Gregutt,Icewine,Canada,Niagara Peninsula
32623,Damiani,Anna Lee C. Iijima,Barrel Select,US,Finger Lakes
32624,Domaine de Bel Air,Roger Voss,Les Charmes,France,Morgon
32625,Domaine Labruyère,Roger Voss,Coeur de Terroirs,France,Moulin-à-Vent
32626,Fattoria Torre a Cona,Kerin O’Keefe,Terre di Cino,Italy,Toscana
32627,Fontodi,Kerin O’Keefe,Case Via Colli,Italy,Colli della Toscana 
32628,Forgeron,Sean P. Sullivan,Façon Rouge,US,Columbia Valley (WA)
32629,Herman Story,Matt Kettmann,On the Road,US,California
32630,Hunter DeHaven,Jim Gordon,Collusion,US,California
32631,Hudson-Chatham,Anna Lee C. Iijima,Middlehope Casscles Vineyards,US,Hudson River Region
32632,Township 7,Paul Gregutt,Rock Pocket Vineyard,Canada,Okanagan Valley
32633,Columbia Crest,Paul Gregutt,Reserve,US,Columbia Valley (WA)
32634,Lagarde,Michael Schachner,Altas Cumbres,Argentina,Luján de Cuyo
32635,Château Bertineau Saint-Vincent,Roger Voss,Barrel sample,France,Lalande de Pomerol
32636,Château Haut-Sarpe,Roger Voss,Barrel sample,France,Saint-Émilion
32637,Château Lalande-Borie,Roger Voss,Barrel sample,France,Saint-Julien
32638,Château Teyssier,Roger Voss,Barrel sample,France,Saint-Émilion
32639,Kamiak,Paul Gregutt,Rock Lake Red,US,Columbia Valley (WA)
32640,Achaval-Ferrer,Michael Schachner,Finca Mirador,Argentina,Medrano
32641,Calavera Wines,Jim Gordon,Dalton Vineyard,US,Calaveras County
32642,Carucci,Matt Kettmann,Murmur Vineyard,US,Santa Maria Valley
32643,Charles B. Mitchell,Jim Gordon,Reserve Green Vineyard,US,El Dorado
32644,Dierberg,Matt Kettmann,Dierberg Vineyard,US,Santa Maria Valley
32645,Guyomar,Matt Kettmann,Monsignor,US,Paso Robles
32646,Joseph Fritsch,Anne Krebiehl MW,Altenburg,France,Alsace
32647,Lucien Albrecht,Anne Krebiehl MW,Réserve,France,Alsace
32648,McEvoy Ranch,Jim Gordon,Red Piano,US,Marin County
32649,Pasqua,Kerin O’Keefe,Black Label,Italy,Amarone della Valpol
32650,Perry Creek,Jim Gordon,Altitude 2401,US,El Dorado
32651,Poseidon,Jim Gordon,Boon Fly's Hill,US,Los Carneros
32652,Market Vineyards,Sean P. Sullivan,Derivative,US,Columbia Valley (WA)
32653,Rideau,Matt Kettmann,Estate Reserve,US,Santa Ynez Valley
32654,Tin Barn,Virginie Boone,Los Chamizal Vineyard,US,Sonoma Valley
32655,Trump,Alexander Peartree,Blanc de Blanc Brut,US,Monticello
32656,Formation,Matt Kettmann,Estate Grown,US,Monterey
32657,Gershon Bachus,Matt Kettmann,Euphros De Portola Trail Vineyard,US,Temecula
32658,Silver Thread,Anna Lee C. Iijima,Randolph O'Neil Vineyard,US,Cayuga Lake
32659,Solminer,Matt Kettmann,Linus,US,Santa Ynez Valley
32660,Palmer,Anna Lee C. Iijima,N 41° W 72°,US,North Fork of Long I
32661,Tablas Creek,Matt Kettmann,Dianthus Estate Mourvèdre-Grenache-,US,Paso Robles
32662,Telmo Rodríguez,Michael Schachner,Sierras de Málaga Blanco,Spain,Málaga
32663,Tenuta Rapitalà,Kerin O’Keefe,Piano Maltese,Italy,Terre Siciliane
32664,Terre del Principe,Kerin O’Keefe,Le Serole,Italy,Terre del Volturno
32665,Terre di Giurfo,Kerin O’Keefe,Suliccenti,Italy,Vittoria
32666,Vicente Gandia,Michael Schachner,Hoya de Cadenas Reserva Privada,Spain,Utiel-Requena
32667,Lieb,Anna Lee C. Iijima,Reserve,US,North Fork of Long I
32668,Mas Blanch I Jové,Michael Schachner,Saó Blanc,Spain,Costers del Segre
32669,Lakewood,Anna Lee C. Iijima,Reserve,US,Finger Lakes
32670,Lamoreaux Landing,Anna Lee C. Iijima,Round Rock Vineyard,US,Finger Lakes
32671,Lamoreaux Landing,Anna Lee C. Iijima,Yellow Dog Vineyard,US,Finger Lakes
32672,Leonard Oakes,Anna Lee C. Iijima,Ice Wine,US,New York
32673,Mattebella,Anna Lee C. Iijima,Famiglia,US,North Fork of Long I
32674,Michel Torino,Michael Schachner,Don David Reserve,Argentina,Calchaquí Valley
32675,Palouse,Paul Gregutt,Dineen Vineyard,US,Washington
32676,Columbia Winery,Paul Gregutt,Red Willow Vineyard,US,Yakima Valley
32677,Pommery,Roger Voss,Grand Cru Brut,France,Champagne
32678,Dark Horse,Jim Gordon,Big,US,California
32679,Dourthe,Roger Voss,La Grande Cuvée,France,Bordeaux Blanc
32680,Cana's Feast,Sean P. Sullivan,Ciel du Cheval Vineyard,US,Columbia Valley (WA)
32681,Castelli del Grevepesa,Kerin O’Keefe,Clemente VII Riserva,Italy,Chianti Classico
32682,Dourthe,Roger Voss,Réserve du Château,France,Bordeaux Supérieur
32683,En Garde,Jim Gordon,Vista Luna Vineyard,US,Lodi
32684,Eponymous,Virginie Boone,Proprietary,US,Carneros
32685,Farnetella,Kerin O’Keefe,Riserva,Italy,Chianti Colli Senesi
32686,Fattoria di Petrognano,Kerin O’Keefe,Meme Riserva,Italy,Chianti
32687,Fattoria Lavacchio,Kerin O’Keefe,Puro,Italy,Chianti
32688,Fattoria Petriolo,Kerin O’Keefe,Riserva,Italy,Chianti
32689,Finca Albret,Michael Schachner,Juan de Albret Crianza,Spain,Navarra
32690,Firestone,Matt Kettmann,The Chairman Series,US,Santa Ynez Valley
32691,Reininger,Sean P. Sullivan,Birch Creek Vineyard,US,Walla Walla Valley (
32692,Rutherford Grove,Virginie Boone,Pestoni Family Estate Reserve,US,Howell Mountain
32693,St. Supéry,Virginie Boone,Dollarhide Estate,US,Napa Valley
32694,Waterbrook,Sean P. Sullivan,Reserve,US,Columbia Valley (WA)
32695,Waters Crest,Anna Lee C. Iijima,Grand Vin,US,North Fork of Long I
32696,Agricola Pugliano,Kerin O’Keefe,Vigna 54 Riserva,Italy,Chianti
32697,Michel Gros,Paul Gregutt,Clos des Reas,France,Vosne-Romanée
32698,Daniel Rion,Paul Gregutt,Les Beaux-Monts,France,Vosne-Romanée
32699,Michel Gros,Paul Gregutt,Aux Brulees,France,Vosne-Romanée
32700,Daniel Rion,Paul Gregutt,Clos dea Argillieres,France,Nuits-St.-Georges
32701,Michel Gros,Paul Gregutt,Les Chaliots,France,Nuits-St.-Georges
32702,Daniel Rion,Paul Gregutt,Les Charmes,France,Chambolle-Musigny
32703,Jacquart,Paul Gregutt,Brut Mosaïque,France,Champagne
32704,Jacquart,Paul Gregutt,Cuvée Mosaïque,France,Champagne
32705,Trivento,Michael Schachner,Reserve,Argentina,Mendoza
32706,Xavier Flouret,Roger Voss,Marly Domaine Hamelin,France,Chablis
32707,Zonte's Footstep,Joe Czerwinski,The Love Symbol Single Site Savigni,Australia,Langhorne Creek
32708,Domaine des Pierrettes,Roger Voss,Element Terre,France,Touraine
32709,Torbreck,Joe Czerwinski,The Pict,Australia,Barossa Valley
32710,Viñedos y Bodegas Pablo,Michael Schachner,Menguante,Spain,Cariñena
32711,Zonte's Footstep,Joe Czerwinski,Sea Mist Single Site,Australia,Langhorne Creek
32712,Maison Champy,Roger Voss,Les Murgers des Dents de Chien Prem,France,Saint-Aubin
32713,:Nota Bene,Paul Gregutt,Conner Lee Vineyard,US,Columbia Valley (WA)
32714,Canevel,Kerin O’Keefe,Extra Dry,Italy,Valdobbiadene Prosec
32715,Case Bianche,Kerin O’Keefe,Vigna del Cuc Brut,Italy,Valdobbiadene Prosec
32716,Chamisal Vineyards,Matt Kettmann,Stainless,US,Central Coast
32717,Donkey & Goat,Jim Gordon,The Prospector,US,El Dorado
32718,Drusian,Kerin O’Keefe,Millesimato Dry,Italy,Valdobbiadene Prosec
32719,Garcia Hermanos,Michael Schachner,Corredera Amontillado,Spain,Montilla-Moriles
32720,Grevino,Matt Kettmann,Estate Vineyards,US,Santa Maria Valley
32721,Gyéjacquot Frères,Roger Voss,Collection Blanche,France,Champagne
32722,Kokomo,Virginie Boone,Pauline's Vineyard,US,Dry Creek Valley
32723,Marsuret,Kerin O’Keefe,Dry,Italy,Valdobbiadene Superi
32724,Neyers,Virginie Boone,Left Bank Red,US,Napa Valley
32725,Palacio de Primavera,Michael Schachner,Reserva,Spain,Rioja
32726,Palacios Remondo,Michael Schachner,Propiedad,Spain,Rioja
32727,Sbragia,Virginie Boone,Home Ranch,US,Dry Creek Valley
32728,Venica & Venica,Kerin O’Keefe,Pètris,Italy,Collio
32729,Villa Canestrari,Kerin O’Keefe,Alesium,Italy,Recioto di Soave
32730,Vollereaux,Roger Voss,Brut Rosé de Saignée,France,Champagne
32731,Waris Hubert,Roger Voss,Lilyale Grand Cru Blanc de Blancs Z,France,Champagne
32732,Gnarly Head,Jim Gordon,California,US,California
32733,Gray Ghost,Carrie Dykes,Reserve Barrel Fermented,US,Virginia
32734,Horton,Carrie Dykes,Private Reserve,US,Virginia
32735,Parducci,Jim Gordon,Small Lot,US,Mendocino County
32736,Prima Materia,Jim Gordon,Estate Bottled,US,Kelsey Bench-Lake Co
32737,Reyes,Matt Kettmann,Renaissance,US,California
32738,Schröder & Schÿler,Roger Voss,La Croix Barton,France,Bordeaux Blanc
32739,Veramar,Carrie Dykes,JB Winemaker Series,US,Virginia
32740,Bouvet-Ladubay,Roger Voss,Signature Brut,France,Vin Mousseux
32741,Ehret,Virginie Boone,Bella's,US,Knights Valley
32742,Horton,Carrie Dykes,Late Harvest,US,Virginia
32743,James Charles,Carrie Dykes,Cincinnatus,US,Virginia
32744,Doyenne,Paul Gregutt,Grand Ciel Vineyard,US,Red Mountain
32745,Nefarious,Paul Gregutt,Rocky Mother Vineyard,US,Columbia Valley (WA)
32746,Château Latour,Roger Voss,Les Forts de Latour,France,Pauillac
32747,Stasis,Matt Kettmann,Murmur Vineyard,US,Santa Maria Valley
32748,Stottle,Sean P. Sullivan,6 Prong Vineyard,US,Horse Heaven Hills
32749,Union Beaujolaise,Roger Voss,Domaine des Trois Tilleuls,France,Pouilly-Fuissé
32750,Kestrel,Sean P. Sullivan,Falcon Series Estate,US,Yakima Valley
32751,Marqués de la Concordia,Michael Schachner,Federico Paternina,Spain,Rueda
32752,Nada Giuseppe,Kerin O’Keefe,Casot,Italy,Barbaresco
32753,Navarro,Jim Gordon,Rosé of,US,Anderson Valley
32754,Parducci,Jim Gordon,Small Lot,US,Mendocino County
32755,Pascal Rollet,Roger Voss,Les Grands Climats,France,Pouilly-Fuissé
32756,Domaine Jessiaume,Roger Voss,Les Ecussaux Premier Cru,France,Auxey-Duresses
32757,Dubost,Matt Kettmann,Reconciliation,US,Paso Robles
32758,Everhart Cellars,Jim Gordon,Estate Grown Happy,US,El Dorado
32759,Zanasi,Kerin O’Keefe,Tradizione,Italy,Lambrusco Graspaross
32760,Adriano Marco & Vittorio,Kerin O’Keefe,Basarin Riserva,Italy,Barbaresco
32761,Black Ridge,Matt Kettmann,San Andreas,US,Santa Cruz Mountains
32762,Cantina del Pino,Kerin O’Keefe,Gallina,Italy,Barbaresco
32763,Château d'Ollières,Roger Voss,Prestige,France,Coteaux Varois en Pr
32764,Cline,Jim Gordon,Ancient Vines,US,Contra Costa County
32765,Dante Rivetti,Kerin O’Keefe,Bric' Micca,Italy,Barbaresco
32766,Domaine Faiveley,Roger Voss,Charmes Premier Cru,France,Meursault
32767,Sarah's Vineyard,Matt Kettmann,Reserve,US,Santa Clara Valley
32768,Sea Smoke,Matt Kettmann,Ten,US,Sta. Rita Hills
32769,Steven Kent,Jim Gordon,Lineage,US,Livermore Valley
32770,Kevin White,Sean P. Sullivan,En Hommage,US,Yakima Valley
32771,Marchesi di Barolo,Kerin O’Keefe,Sarmassa,Italy,Barolo
32772,Mauro Sebaste,Kerin O’Keefe,Tresuri,Italy,Barolo
32773,Ancient Peaks,Matt Kettmann,Oyster Ridge,US,Santa Margarita Ranc
32774,Batasiolo,Kerin O’Keefe,Cerequio,Italy,Barolo
32775,Fess Parker,Matt Kettmann,Rodney's Vineyard,US,Santa Barbara County
32776,Giacomo Fenocchio,Kerin O’Keefe,Villero,Italy,Barolo
32777,Guarachi Family,Virginie Boone,Sun Chase Vineyard,US,Sonoma Coast
32778,Travaglini,Kerin O’Keefe,Riserva,Italy,Gattinara
32779,Woodward Canyon,Sean P. Sullivan,Artist Series #23,US,Washington
32780,Alain Jaume et Fils,Joe Czerwinski,Domaine Grand Veneur La Fontaine,France,Châteauneuf-du-Pape
32781,Marques de Griñon,Michael Schachner,Single Vineyard Estate Bottled,Spain,Dominio de Valdepusa
32782,Domaine de la Mordorée,Joe Czerwinski,La Reine Des Bois,France,Lirac
32783,Camparo,Kerin O’Keefe,Boiolo,Italy,Barolo
32784,Château Saint-Corbian,Roger Voss,Cuvée Prestige,France,Saint-Estèphe
32785,Clendenen Family,Matt Kettmann,Punta Exclamitiva,US,Santa Maria Valley
32786,Concannon,Jim Gordon,Reserve,US,Livermore Valley
32787,Fratelli Alessandria,Kerin O’Keefe,San Lorenzo di Verduno,Italy,Barolo
32788,Gibbs,Virginie Boone,Centa Vineyard,US,St. Helena
32789,Chehalem,Paul Gregutt,Corral Creek Vineyards,US,Chehalem Mountains
32790,Dampierre,Roger Voss,Cuvée des Ambassadeurs Brut Rosé,France,Champagne
32791,Lamiable,Roger Voss,Grand Cru Brut,France,Champagne
32792,Adelsheim,Paul Gregutt,Temperance Hill Vineyard,US,Eola-Amity Hills
32793,Trisaetum,Paul Gregutt,Ribbon Ridge Estate,US,Ribbon Ridge
32794,Villa,Kerin O’Keefe,Cuvette Brut,Italy,Franciacorta
32795,Chehalem,Paul Gregutt,Ridegcrest Vineyards Wind Ridge Blo,US,Ribbon Ridge
32796,Esterlin,Roger Voss,Cléo Blanc de Blancs Brut,France,Champagne
32797,Peller,Sean P. Sullivan,Icewine Andrew Peller Signature Ser,Canada,Niagara Peninsula
32798,Pillitteri,Sean P. Sullivan,Icewine,Canada,Niagara-On-The-Lake
32799,Scharffenberger,Virginie Boone,Brut Rosé Excellence,US,Mendocino County
32800,Suhru,Anna Lee C. Iijima,Red,US,North Fork of Long I
32801,Domaine Laporte,Roger Voss,Le Bouquet,France,Val de Loire
32802,Grandmaster,Paul Gregutt,Red,US,Washington
32803,Henri Bourgeois,Roger Voss,Petit Bourgeois,France,Val de Loire
32804,Joseph Mellot,Roger Voss,Le Rabault,France,Sancerre
32805,Long Island Merlot Alliance,Anna Lee C. Iijima,Merliance,US,Long Island
32806,Alexandria Nicole,Paul Gregutt,Reserve Destiny Ridge Vineyards Est,US,Horse Heaven Hills
32807,Miraflores,Virginie Boone,Estate,US,El Dorado
32808,Baer,Paul Gregutt,Ursa,US,Columbia Valley (WA)
32809,Parxet,Michael Schachner,Cuvée 21 Brut,Spain,Cava
32810,Paul Jaboulet Aîné,Joe Czerwinski,Domaine de Roure,France,Crozes-Hermitage
32811,Sumarroca,Michael Schachner,Brut Nature Gran Reserva,Spain,Cava
32812,Finca Albret,Michael Schachner,Reserva,Spain,Navarra
32813,àMaurice,Paul Gregutt,Sparrow,US,Walla Walla Valley (
32814,Cellers Unió,Michael Schachner,Señorio de Convey,Spain,Priorat
32815,Miraflores,Virginie Boone,Estate,US,El Dorado
32816,Paumanok,Anna Lee C. Iijima,Grand Vintage,US,North Fork of Long I
32817,Fattoria Mantellassi,Kerin O’Keefe,San Giuseppe,Italy,Morellino di Scansan
32818,Fiddletown Cellars,Virginie Boone,Private Stock,US,Amador County
32819,Fietri,Kerin O’Keefe,Riserva,Italy,Chianti Classico
32820,Morisfarms,Kerin O’Keefe,Moris,Italy,Morellino di Scansan
32821,Oak Knoll,Paul Gregutt,Red Hill Vineyard,US,Oregon
32822,Purple Hands,Paul Gregutt,Stoller Vineyard,US,Dundee Hills
32823,Setriolo,Kerin O’Keefe,Riserva,Italy,Chianti Classico
32824,Domaine de la Lande,Roger Voss,Cuvée Domaine,France,Bourgueil
32825,Domaine de la Perruche,Roger Voss,Les Rotissants,France,Saumur
32826,Fattoria di Magliano,Kerin O’Keefe,Heba,Italy,Morellino di Scansan
32827,François Millet,Roger Voss,Empreinte Blanc,France,Sancerre
32828,Frédéric Lornet,Roger Voss,Nature,France,Arbois
32829,Val delle Rose,Kerin O’Keefe,Riserva,Italy,Morellino di Scansan
32830,Fulkerson,Anna Lee C. Iijima,Semi-Dry,US,Finger Lakes
32831,Wolfberger,Roger Voss,Signature,France,Alsace
32832,Yamhill Valley,Paul Gregutt,Reserve,US,McMinnville
32833,Banfi,Kerin O’Keefe,Fonte alla Selva Gran Selezione,Italy,Chianti Classico
32834,Bell,Virginie Boone,Estate Bottled,US,Yountville
32835,Bodegas Valdemar,Michael Schachner,Inspiración Valdemar Las Seis Alhaj,Spain,Rioja
32836,Château du Port,Roger Voss,Cuvée Prestige,France,Cahors
32837,Deerfield,Virginie Boone,Peterson Vineyard,US,Sonoma Valley
32838,Eredi Enzo Raspi,Kerin O’Keefe,Bandini Villa Pomona,Italy,Chianti Classico
32839,Four Lanterns,Matt Kettmann,Lamplight,US,Paso Robles
32840,Foxen,Matt Kettmann,7200 Vogelzang VIneyard,US,Happy Canyon of Sant
32841,Vecchie Terre di Montefili,Kerin O’Keefe,Riserva,Italy,Chianti Classico
32842,Vercingetorix VX,Paul Gregutt,Caroline's Cuvée,US,Willamette Valley
32843,Westwood,Virginie Boone,Annadel Gap Vineyard Estate,US,Sonoma Valley
32844,Bibbiano,Kerin O’Keefe,Montornello Riserva,Italy,Chianti Classico
32845,Carr,Matt Kettmann,Paredon Vineyard,US,Santa Barbara County
32846,Castelli del Grevepesa,Kerin O’Keefe,Castello di Bibbione Gran Selezione,Italy,Chianti Classico
32847,Penny's Hill,Joe Czerwinski,The Handshake,Australia,Adelaide Hills
32848,H. Blin,Roger Voss,Blanc de Noirs Brut,France,Champagne
32849,J Wilkes,Matt Kettmann,Late Harvest,US,Santa Maria Valley
32850,Gary Farrell,Virginie Boone,Westside Farms,US,Russian River Valley
32851,Bargetto,Matt Kettmann,Regan Vineyard Estate Reserve,US,Santa Cruz Mountains
32852,Bonny Doon,Matt Kettmann,Le Cigare Volant Reserve,US,Central Coast
32853,Iron Horse,Virginie Boone,Estate,US,Green Valley
32854,Joyce,Matt Kettmann,Turner Vineyard,US,Sta. Rita Hills
32855,Château Eugénie,Roger Voss,Cuvée Réserve de l'Aïeul,France,Cahors
32856,Château la Reyne,Roger Voss,L'Excellence,France,Cahors
32857,Domaine du Pegau,Joe Czerwinski,Cuvée Réservée,France,Châteauneuf-du-Pape
32858,Andrew Will,Sean P. Sullivan,Champoux Vineyard,US,Horse Heaven Hills
32859,Iron Horse,Virginie Boone,Native Yeast,US,Green Valley
32860,Marimar Estate,Virginie Boone,Doña Margarita Vineyard Mas Cavalls,US,Sonoma Coast
32861,Mount Eden Vineyards,Matt Kettmann,Wolff Vineyard,US,Edna Valley
32862,Buty,Paul Gregutt,Rediviva of the Stones,US,Walla Walla Valley (
32863,Castello San Donato in Perano,Kerin O’Keefe,Vigneto Montecasi,Italy,Chianti Classico
32864,Château des Jacques,Roger Voss,Clos de Rochegrès,France,Moulin-à-Vent
32865,Red Car,Virginie Boone,Platt Vineyard,US,Sonoma Coast
32866,S&G; Estate,Matt Kettmann,Aleksander Reserve,US,Paso Robles
32867,Clos La Chance,Matt Kettmann,Erwin Vineyard,US,Santa Cruz Mountains
32868,Domaine Rotier,Roger Voss,Renaissance Vendanges Tardives,France,Gaillac Doux
32869,Dominio IV,Sean P. Sullivan,the Imagination Series No. 1 Scorch,US,Columbia Valley (WA)
32870,Tardieu-Laurent,Joe Czerwinski,Vieilles Vignes,France,Châteauneuf-du-Pape
32871,Walt,Matt Kettmann,Clos Pepe,US,Sta. Rita Hills
32872,Two Hands,Joe Czerwinski,Max's Garden,Australia,Heathcote
32873,Lamoreaux Landing,Susan Kostrzewa,Estate Bottled Reserve,US,Finger Lakes
32874,Domaine Jean Bousquet,Michael Schachner,Reserva,Argentina,Tupungato
32875,North by Northwest,Paul Gregutt,Wallula Benches,US,Horse Heaven Hills
32876,Pannier,Roger Voss,Cuvée Louis Eugène Vintage Blanc de,France,Champagne
32877,Spring Valley Vineyard,Paul Gregutt,Frederick Estate Grown Red Wine,US,Walla Walla Valley (
32878,Vignobles La Coterie,Joe Czerwinski,Balma Venitia,France,Muscat de Beaumes de
32879,J. Dumangin Fils,Roger Voss,Dessus le Mont Blanc de Blancs Prem,France,Champagne
32880,Clos Mont-Blanc,Michael Schachner,Xipella,Spain,Catalunya
32881,Domaine Barmès-Buecher,Roger Voss,Rosenberg,France,Alsace
32882,Domaine Chasselay,Roger Voss,La Chapelle des Bois,France,Fleurie
32883,Golden Ridge,Paul Gregutt,Estate Red,US,Walla Walla Valley (
32884,Goose Ridge,Paul Gregutt,Sol Duc Goose Ridge Estate Vineyard,US,Columbia Valley (WA)
32885,Nefarious,Paul Gregutt,Defiance Vineyard,US,Lake Chelan
32886,Palouse,Paul Gregutt,Aah,US,Washington
32887,Palouse,Paul Gregutt,Red Satin,US,Washington
32888,Sineann,Paul Gregutt,Champoux Vineyard,US,Columbia Valley (WA)
32889,Finca Allende,Michael Schachner,Allende,Spain,Rioja
32890,Bodegas Navarro López,Michael Schachner,Viña Trebolar,Spain,Vino de la Tierra de
32891,Château Haut Guillebot,Roger Voss,Cuvée Prestige,France,Bordeaux Blanc
32892,Château Tour Saint-Germain,Roger Voss,Elegance,France,Blaye Côtes de Borde
