vineyard_id,name,appelation,country,region
33758,Yves Leccia,YL Blanc,France,Ile de Beauté
33759,Helix by Reininger,Pomatia,US,Columbia Valley (WA)
33760,Accordini Igino,Le Bessole,Italy,Amarone della Valpol
33761,Bailly-Lapierre,Brut,France,Crémant de Bourgogne
33762,Buttonwood,Musqué,US,Central Coast
33763,Ca' Rugate,San Michele,Italy,Soave Classico
33764,Cantina del Castello,Castello,Italy,Soave Classico
33765,Chateau Ste. Michelle,Cold Creek Vineyard,US,Columbia Valley (WA)
33766,Chronic Cellars,Purple Paradise,US,Paso Robles
33767,Corteforte,Riserva,Italy,Amarone della Valpol
33768,Domaine Grosbois,Gabare,France,Chinon
33769,Edetària,Selecció,Spain,Terra Alta
33770,Etienne Boileau,Montée de Tonnerre Premier Cru,France,Chablis
33771,Kirkland Signature,Signature Series Premier Cru,France,Chablis
33772,L. Tramier & Fils,Collection Premier Cru,France,Beaune
33773,Les Vignerons des Terroirs de la Noëlle,Château d'Amour Vieilles Vignes,France,Muscadet Sèvre et Ma
33774,Michel Redde et Fils,La Moynerie,France,Pouilly-Fumé
33775,Pascal Jolivet,Clos du Roy,France,Sancerre
33776,Yves Leccia,E Croce,France,Patrimonio
33777,Judge Palmer,Beckstoffer Georges III,US,Rutherford
33778,Trapiche,Broquel,Argentina,Mendoza
33779,Bourgeois Family,Elicio,France,Vin de Pays de la Mé
33780,Château Routas,Coquelicot,France,Vin de Pays Var
33781,Domaine Uby,No. 4,France,Côtes de Gascogne
33782,Jean-Luc Baldès,Clos Triguedina Petit Clos,France,Cahors
33783,Mont Marçal,Rosado Brut,Spain,Cava
33784,La Clarine Farm,Syrah-Mourvèdre,US,Sierra Foothills
33785,Lamadrid,Single Vineyard Gran Reserva,Argentina,Agrelo
33786,Mas del Périé,Les Escures,France,Cahors
33787,Luna Beberide,Finca La Cuesta,Spain,Bierzo
33788,Mittnacht Frères,Les Terres Blanches,France,Alsace
33789,Murrieta's Well,Zarzuela,US,Livermore Valley
33790,Cruz de Alba,Crianza,Spain,Ribera del Duero
33791,Nemesio,Proprietor's Reserve Blend,Argentina,Patagonia
33792,Piattelli,Premium,Argentina,Luján de Cuyo
33793,Apolloni,Ruby Vineyard,US,Willamette Valley
33794,Domaines de Provence,Abbaye Sainte-Hilaire Tentation,France,Vin de Pays Var
33795,Bodega Norton,Reserva,Argentina,Mendoza
33796,Don Rodolfo,Art of the Andes,Argentina,Mendoza
33797,Five Rows,Marmont Vineyards,US,Lodi
33798,Holly's Hill,Estate,US,El Dorado
33799,La Valentina,Bellovedere Riserva,Italy,Montepulciano d'Abru
33800,Martin Ranch,J.D. Hurley,US,Santa Cruz Mountains
33801,Masciarelli,Villa Gemma,Italy,Cerasuolo d'Abruzzo
33802,Weisinger,Meadowlark Vineyard,US,Rogue Valley
33803,Parxet,Titiana Brut Pansa Blanca,Spain,Cava
33804,Sweet Cheeks,Vintner's Reserve,US,Willamette Valley
33805,Parusso,Bussia,Italy,Barolo
33806,Peirano,The Heritage Collection,US,Lodi
33807,Foris,Maple Ranch,US,Rogue Valley
33808,Henri Bourgeois,En Travertin,France,Pouilly-Fumé
33809,Velocity,Red Wine,US,Rogue Valley
33810,Château Carignan,Prima,France,Premieres Côtes de B
33811,Château du Glana,Terre du Lion,France,Saint-Julien
33812,Benanti,Pietramarina Bianco Superiore,Italy,Etna
33813,Januik,Reserve,US,Columbia Valley (WA)
33814,Mark Ryan,Wild Eyed,US,Red Mountain
33815,Betz Family,Père de Famille,US,Columbia Valley (WA)
33816,Teso La Monja,Alabaster,Spain,Toro
33817,Januik,Bacchus Vineyard,US,Columbia Valley (WA)
33818,Cadence,Cara Mia Vineyard Bel Canto,US,Red Mountain
33819,JM Cellars,Klipsun Vineyard,US,Red Mountain
33820,Maison Bleue,Boushey Vineyard Le Midi,US,Yakima Valley
33821,Mark Ryan,Dead Horse,US,Red Mountain
33822,Januik,Ciel du Cheval Vineyard,US,Red Mountain
33823,Mastroberardino,Radici,Italy,Taurasi
33824,Trapiche,Iscay,Argentina,Mendoza
33825,Gorman,The Pixie,US,Red Mountain
33826,Helix by Reininger,Pomatia,US,Columbia Valley (WA)
33827,Horse & Plow,McFadden Farm,US,Mendocino
33828,Seven Bridges,Elerding Vineyard,US,Yakima Valley
33829,Albert Bichot,Clos de l'Ermitage,France,Beaune
33830,Chateau Ste. Michelle,Waussie,US,Columbia Valley (WA)
33831,Columbia Crest,Reserve,US,Columbia Valley (WA)
33832,Domaine Luquet,Vieilles Vignes,France,Pouilly-Fuissé
33833,Gorman,The Devil You Know,US,Columbia Valley (WA)
33834,Dopff Au Moulin,Cuvée Julien,France,Crémant d'Alsace
33835,Janzen,Beckstoffer To Kalon Vineyard,US,Napa Valley
33836,JCB,The Surrealist,US,Napa Valley
33837,Jean-Baptiste Adam,Emotion Brut,France,Crémant d'Alsace
33838,Jean de la Fontaine,La Flatteuse Brut Rosé,France,Champagne
33839,Joseph Cattin,Hatschbourg Grand Cru,France,Alsace
33840,Kuentz-Bas,Tradition,France,Crémant d'Alsace
33841,Lange,Classique,US,Willamette Valley
33842,Marie Copinet,Brut Nature Blanc de Blancs,France,Champagne
33843,Martin Ranch,J.D. Hurley,US,Santa Cruz Mountains
33844,Mionetto,Luxury Dry,Italy,Prosecco Superiore d
33845,Perlage,Col di Manza Extra Dry,Italy,Valdobbiadene Prosec
33846,Perrier Jouët,Blanc de Blancs Brut,France,Champagne
33847,Russiz Superiore,Horus,Italy,Venezia Giulia
33848,Sonoma-Loeb,Bateman Vineyard,US,Russian River Valley
33849,Spagnol,Col de Sas Brut,Italy,Valdobbiadene Prosec
33850,Uvaggio,Vitigno Oscuro,US,El Dorado
33851,Bellenda,Rive di Carpesica Brut,Italy,Conegliano Valdobbia
33852,Boizel,Blanc de Blancs Brut,France,Champagne
33853,Boizel,Ultime Extra Brut,France,Champagne
33854,Naches Heights,Naches Heights Vineyard,US,Naches Heights
33855,Raimat,Castell de Raimat,Spain,Costers del Segre
33856,Salentein,Portillo Estate Bottled,Argentina,Uco Valley
33857,Silver Thread,STV Estate Vineyard,US,Seneca Lake
33858,Zuccardi,Serie A,Argentina,Salta
33859,Locati Cellars,Innovation,US,Columbia Valley (WA)
33860,Lucas Vineyards,Dry,US,Finger Lakes
33861,Merry Cellars,Stillwater Creek Vineyard,US,Columbia Valley (WA)
33862,Patterson,Forbidden,US,Columbia Valley (WA)
33863,Patterson,Due Anni,US,Columbia Valley (WA)
33864,Two Brothers,Fiore Rosso,US,Red Mountain
33865,Baiting Hollow Farm Vineyard,Red Velvet,US,North Fork of Long I
33866,Andeluna,1300 Malbec,Argentina,Uco Valley
33867,J. Garcia Carrion,Ópera Prima,Spain,La Mancha
33868,Yvon Mau,Grand Palais,France,Bordeaux Supérieur
33869,Tapiz,Extra Brut,Argentina,Mendoza
33870,Three Fox,Piemontese,US,Middleburg
33871,Ruca Malen,Yauquen,Argentina,Mendoza
33872,Terroirs et Talents,Château de la Tour Penet,France,Mâcon-Villages
33873,Coeur de Terre,Rustique,US,Willamette Valley
33874,Domaine Carrette,Les Mûres,France,Saint-Véran
33875,Domaine Jean Bousquet,Organic Brut Rosé,Argentina,Tupungato
33876,Boccantino,Riserva,Italy,Cannonau di Sardegna
33877,Gauchezco,Extra Brut,Argentina,Mendoza
33878,Weisinger,Petit Pompadour,US,Rogue Valley
33879,Trapiche,Broquel,Argentina,Mendoza
33880,Deumayen,Petit Trez,Argentina,Mendoza
33881,Epiphany,Camp Four Vineyard,US,Santa Barbara County
33882,Fritz,Blanc de Noirs,US,Russian River Valley
33883,Huré Frères,L'Invitation Brut,France,Champagne
33884,Textbook,Mise en Place,US,Oakville
33885,Fox Creek,Jim's Script,Australia,McLaren Vale
33886,Migration,Dutton Ranch,US,Russian River Valley
33887,Minimus,Soloro Vineyard,US,Applegate Valley
33888,Sanglier Cellars,Old Camp,US,Russian River Valley
33889,Santa Barbara Winery,Lafond Vineyard,US,Sta. Rita Hills
33890,Skinner,Smithereens,US,El Dorado
33891,Tre Monti,Petrignone Riserva,Italy,Romagna
33892,Tre Monti,Thea Riserva,Italy,Romagna
33893,Trerè,Arlùs,Italy,Romagna
33894,Vazart Coquart & Fils,Grand Bouquet Blanc de Blancs Brut,France,Champagne
33895,Camille Savès,Carte Blanche Premier Cru Brut,France,Champagne
33896,Condé,Predappio,Italy,Romagna
33897,Coste Ghirlanda,Jardinu,Italy,Terre Siciliane
33898,J. Christopher,Cuvée Lunatique,US,Willamette Valley
33899,Brokenwood,ILR Reserve,Australia,Hunter Valley
33900,Capafons-Ossó,Sirsell,Spain,Priorat
33901,Domaine la Croix des Vainqueurs,Le Bouchet Moelleux,France,Vouvray
33902,Véronique Günther-Chereau,Château du Coing de Saint-Fiacre L',France,Muscadet Sèvre et Ma
33903,Bouvet-Ladubay,Saphir Brut Vintage,France,Saumur
33904,Calera,Selleck,US,Mt. Harlan
33905,Cave du Roi Dagobert,Altenberg-Bergbieten Grand Cru,France,Alsace
33906,Cave du Roi Dagobert,Les Années Folles Extra Brut,France,Crémant d'Alsace
33907,Cave Spring,CSV Estate Bottled,Canada,Beamsville Bench
33908,Cowhorn,Spiral 36,US,Applegate Valley
33909,Domaine Charles Baur,Brut Rosé,France,Crémant d'Alsace
33910,Domaine Charles Frey,Quintessence Extra Brut,France,Crémant d'Alsace
33911,Domaine Fernand Engel,Gloeckelberg Grand Cru,France,Alsace
33912,Domaine Mersiol,Frankstein Grand Cru Vendanges Tard,France,Alsace
33913,Domaine Pfister,Blanc de Blancs Brut,France,Crémant d'Alsace
33914,Domaine Rieflé-Landmann,Steinert Grand Cru,France,Alsace
33915,Dopff Au Moulin,The Furst Vorbourg Grand Cru,France,Alsace
33916,Gini,Col Foscarin,Italy,Recioto di Soave Cla
33917,Pillitteri,Red Leaf,Canada,Niagara-On-The-Lake
33918,Raymond,Reserve Selection,US,Napa Valley
33919,Talisman,Weir Vineyard Méthode Ancienne,US,Yorkville Highlands
33920,Vignoble des 2 Lunes,Poussière d'étoiles,France,Crémant d'Alsace
33921,King Estate,Domaine,US,Willamette Valley
33922,Kuentz-Bas,Trois Châteaux Brut,France,Crémant d'Alsace
33923,Le Brun de Neuville,Blanc de Blancs Extra Brut,France,Champagne
33924,Prada A Tope,Palacio de Canedo,Spain,Bierzo
33925,Fielding Hills,Estate Tribute Riverbend Vineyard,US,Wahluke Slope
33926,Foppiano,Estate,US,Russian River Valley
33927,Gigi Rosso,Trecomuni,Italy,Barolo
33928,Guardian,Newsprint,US,Columbia Valley (WA)
33929,La Châsse,Prestige,France,Côtes du Rhône
33930,Les Dauphins,Réserve,France,Côtes du Rhône
33931,Leto,The Hidden One,US,St. Helena
33932,McCall,Unoaked North Ridge Vineyard,US,North Fork of Long I
33933,Serra dei Fiori,La Regina,Italy,Langhe
33934,Sherwood House Vineyards,Oregon Road White Merlot,US,North Fork of Long I
33935,Sparkman,Apparition,US,Yakima Valley
33936,Stevens,StevensFranc,US,Yakima Valley
33937,Tamarack Cellars,Firehouse,US,Columbia Valley (WA)
33938,Tangent,Paragon Vineyard,US,Edna Valley
33939,Tenuta Stella,Brut,Italy,Vino Spumante
33940,Underground Wine Project,Idle Hands,US,Red Mountain
33941,Bellangelo,Merlot Dry,US,Seneca Lake
33942,Belliard Vins Selections,Excellence de Belliard,France,Pomerol
33943,Billsboro,Dry,US,Finger Lakes
33944,Brian Carter Cellars,Abracadabra,US,Columbia Valley (WA)
33945,Cambria,Benchbreak,US,Santa Maria Valley
33946,Charles Smith,Boom Boom!,US,Washington
33947,Charles Smith,Eve,US,Washington
33948,Reustle,Hebron Bloc,US,Umpqua Valley
33949,Kendall-Jackson,Vintner's Reserve,US,Santa Barbara County
33950,Left Coast Cellars,Rosé of,US,Willamette Valley
33951,Xavier Flouret,Domaine Hamelin Marly,France,Chablis
33952,Yorkville Cellars,Estate Grown Rennie Vineyard,US,Yorkville Highlands
33953,Dourthe,La Grande Cuvée,France,Bordeaux Rosé
33954,Duca di Salaparuta,Kados,Italy,Sicilia
33955,Fazio,Aegades,Italy,Erice
33956,Fondo Antico,I Versi,Italy,Terre Siciliane
33957,Baglio di Pianetto,Ficiligno,Italy,Sicilia
33958,Barone di Villagrande,Villagrande Bianco,Italy,Etna
33959,Byington,Liage,US,Monterey County
33960,Cantine Europa,Eughenes Grillo-Zibibbo,Italy,Terre Siciliane
33961,Bodegas Valdemar,Conde Valdemar,Spain,Rioja
33962,A Blooming Hill Vineyard,Gemini,US,Willamette Valley
33963,Lamoreaux Landing,Semi-Dry,US,Finger Lakes
33964,Laroze de Drouhin,Les Charmottes,France,Nuits-St.-Georges
33965,Marqués de Valdueza,Vendimia Tardia Late Harvest,Spain,Extremadura
33966,Mazza Vineyards,Ice Wine,US,Lake Erie
33967,Dr. Konstantin Frank,Reserve,US,Finger Lakes
33968,Fields Family,Estate,US,Lodi
33969,Bouchard Aîné & Fils,Cuvée Signature Morgeot Premier Cru,France,Chassagne-Montrachet
33970,Damiani,Davis Vineyard Dry,US,Finger Lakes
33971,Joseph Drouhin,La Forêt,France,Bourgogne
33972,Cascina delle Rose,Tre Stelle,Italy,Barbaresco
33973,Riverbench,Clone 115,US,Santa Maria Valley
33974,Rivetti Massimo,Froi,Italy,Barbaresco
33975,Rivetto,Leon Riserva,Italy,Barolo
33976,Rizzi,Boito Riserva,Italy,Barbaresco
33977,Saxon Brown,Sangiacomo Roberts Road Vineyard,US,Sonoma Coast
33978,Sella & Mosca,Terre Rare Riserva,Italy,Carignano del Sulcis
33979,Seven Angels,St. Peter of Alcantara Vineyard,US,Paso Robles
33980,Shannon Ridge,Morine Ranch,US,High Valley
33981,Harper Voit,Strandline,US,Willamette Valley
33982,Jean-Marc Brocard,Butteaux Premier Cru,France,Chablis
33983,La Chablisienne,Montmains Premier Cru,France,Chablis
33984,Wakefield,The Visionary Exceptional Parcel Re,Australia,Clare Valley
33985,Zaca Mesa,Z Blanc,US,Santa Ynez Valley
33986,Trathen Hall,Antiquum Vineyard,US,Willamette Valley
33987,MacLaren,Bonnie Glen,US,Bennett Valley
33988,Pala,Riserva,Italy,Cannonau di Sardegna
33989,Bodega Catena Zapata,Catena Alta Historic Rows,Argentina,Mendoza
33990,Capichera,Mantènghja,Italy,Isola dei Nuraghi
33991,Carlisle,Rossi Ranch,US,Sonoma Valley
33992,Château de Fuissé,Tête de Cru,France,Pouilly-Fuissé
33993,DeTierra Vineyards,Russell Estate,US,Monterey
33994,Domaine Christian Moreau Père et Fils,Vaillons Premier Cru,France,Chablis
33995,Murrieta's Well,The Spur,US,Livermore Valley
33996,One Woman,Estate Reserve,US,North Fork of Long I
33997,Palmer,Merlot,US,North Fork of Long I
33998,Communication Block,Clondaire Vineyard,US,Calaveras County
33999,Comtesse Thérèse,Château Reserve,US,North Fork of Long I
34000,Felix Lavaque,Felix Blend,Argentina,Cafayate
34001,M2,Duality,US,Amador County
34002,Château Haut Bertinerie,Elegance,France,Blaye Côtes de Borde
34003,de Lancellotti,La Sorella,US,Willamette Valley
34004,Antichi Vigneti di Cantalupo,Anno Primo,Italy,Ghemme
34005,Donkey & Goat,Ramato Filigreen Farm,US,Anderson Valley
34006,Roco,Private Stash #12,US,Chehalem Mountains
34007,Superuco,Calcáreo Coluvio de Altamira,Argentina,San Carlos
34008,Terra d'Oro,Deaver Vineyard,US,Amador County
34009,Vivanco,Reserva,Spain,Rioja
34010,WillaKenzie Estate,Jory Hills Vineyard,US,Dundee Hills
34011,Wondrous,Red I.Q.,US,Columbia Valley (WA)
34012,El Hijo,Prodigo Gran Cosecha,Argentina,La Consulta
34013,Anglim,Guy James,US,Paso Robles Willow C
34014,Bodegas Alejandro Fernandez,Tinto Pesquera,Spain,Ribera del Duero
34015,Bokisch,Belle Colline Vineyard,US,Clements Hills
34016,Bokisch,Terra Alta Vineyard,US,Clements Hills
34017,Pierre Henri Morel,Laudun Blanc,France,Côtes du Rhône Villa
34018,Plantagenet,Omrah,Australia,Great Southern
34019,Ruca Malen,Kinien de Don Raúl,Argentina,Mendoza
34020,Llopart,Leopardi Brut Nature,Spain,Cava
34021,Gramona,III Lustros Gran Reserva,Spain,Cava
34022,Bernard Magrez,Château Gramond,France,Haut-Médoc
34023,Bernard Magrez,Château Moulin d'Ulysse,France,Haut-Médoc
34024,Conterno Fantino,Vigna del Gris,Italy,Barolo
34025,Domaine Zind-Humbrecht,Calcaire,France,Alsace
34026,Comartin,Tierra Alta Vineyard,US,Santa Ynez Valley
34027,Daou,Seventeen Forty Reserve,US,Paso Robles
34028,Force Majeure,"Collaboration Series Force Majeure ",US,Red Mountain
34029,Robert Biale,Black Chicken,US,Napa Valley
34030,Sequoia Grove,Cambium,US,Napa Valley
34031,Talley,Estate Bottled,US,Arroyo Grande Valley
34032,Jean-Marc Bernhard,Wineck-Schlossberg Grand Cru,France,Alsace
34033,Lafond,Melville Vineyard,US,Sta. Rita Hills
34034,Lynmar,Quail Hill Vineyard,US,Russian River Valley
34035,Byron,Nielson Vineyard,US,Santa Maria Valley
34036,Kerloo,Upland Vineyards,US,Snipes Mountain
34037,Kiona,Estate Bottled Reserve,US,Red Mountain
34038,Zaca Mesa,Mesa Reserve Estate Grown and Bottl,US,Santa Ynez Valley
34039,Joseph Fritsch,Schlossberg Grand Cru,France,Alsace
34040,Mercy,Zabala Vineyard,US,Arroyo Seco
34041,Domaine Ehrhart,Domaine Saint-Rémy Schlosberg Grand,France,Alsace
34042,Domaine Zinck,Pfersigberg Grand Cru,France,Alsace
34043,Evening Land,Sun Chase Vineyard,US,Sonoma Coast
34044,Fontanafredda,Coste Rubin,Italy,Barbaresco
34045,Pikes,Eastside,Australia,Clare Valley
34046,García Figuero,Tinto Figuero 4,Spain,Ribera del Duero
34047,Can Blau,Mas de Can Blau,Spain,Montsant
34048,Sineann,Red Table Wine,US,Oregon
34049,The Williamsburg Winery,Late Harvest,US,Virginia
34050,Penfolds,Grange,Australia,South Australia
34051,K Vintners,The Creator Old Stones,US,Walla Walla Valley (
34052,K Vintners,The Hustler,US,Walla Walla Valley (
34053,Penfolds,RWT,Australia,Barossa Valley
34054,Torbreck,RunRig,Australia,Barossa Valley
34055,Milziade Antano,Colleallodole,Italy,Sagrantino di Montef
34056,John Duval Wines,Eligo,Australia,Barossa
34057,Kilikanoon,R Reserve,Australia,Barossa Valley
34058,Torbreck,The Factor,Australia,Barossa Valley
34059,Deaver,Ten Zin,US,Amador County
34060,Domaine Bousquet,Finca Lalande,Argentina,Mendoza
34061,Domaine Girard,Benoît Girard,France,Sancerre
34062,Domaine les Hautes Noëlles,Les Parcelles Sur Lie,France,Muscadet Côtes de Gr
34063,Florian Roblin,Champ Gibault,France,Coteaux du Giennois
34064,Isabelle et Pierre Clément,Châtenoy,France,Menetou-Salon
34065,Coelho,Coelho Estates Pinot Noir,US,Willamette Valley
34066,Dauntless,No Man's Land Wädenswil,US,Chehalem Mountains
34067,Early Mountain,Eluvium,US,Virginia
34068,Gabriel Meffre,La Châsse,France,Vin de France
34069,Henri Bourgeois,Petit Bourgeois Rosé de,France,Val de Loire
34070,Transcendence,La Encantada Vineyard,US,Sta. Rita Hills
34071,Tua Rita,Giusto di Notri,Italy,Toscana
34072,Jean-Paul Brun,Les Thorins,France,Moulin-à-Vent
34073,Kynsi,Bien Nacido Vineyard,US,Santa Maria Valley
34074,Lincourt,Rancho Santa Rosa,US,Sta. Rita Hills
34075,Loring Wine Company,Sierra Mar Vineyard,US,Santa Lucia Highland
34076,Mazzei,Philip,Italy,Toscana
34077,Tenuta Monteti,Monteti,Italy,Toscana
34078,Amantis,Riserva,Italy,Brunello di Montalci
34079,Acumen,Mountainside,US,Napa Valley
34080,Cakebread,Two Creeks Vineyards,US,Anderson Valley
34081,Jada Vineyard & Winery,Hell's Kitchen,US,Paso Robles Willow C
34082,Gloria Ferrer,Extra Brut Late Disgorged Reserve C,US,Carneros
34083,Casanuova delle Cerbaie,Vigna Montosoli Riserva,Italy,Brunello di Montalci
34084,Castelli del Grevepesa,Panzano Gran Selezione,Italy,Chianti Classico
34085,Horan Estates,CWN,US,Columbia Valley (WA)
34086,Château le Pré de la Lande,Réserve de la Famille,France,Sainte-Foy Bordeaux
34087,Château Lagarosse,Les Comtes,France,Premieres Côtes de B
34088,Henri Abele,Brut,France,Champagne
34089,Ponte da Boga,Blanco de Blancos,Spain,Ribeira Sacra
34090,Jean-Noël Haton,Extra Brut Rosé,France,Champagne
34091,Va Piano,Estate,US,Walla Walla Valley (
34092,Willow Crest,Estate Grown,US,Yakima Valley
34093,Va Piano,Brunos Blend,US,Columbia Valley (WA)
34094,Vaza,Crianza,Spain,Rioja
34095,Château de Juliénas,Cuvée Prestige,France,Juliénas
34096,Cliff Creek,MRV,US,Southern Oregon
34097,Cliff Creek,Red Red Wine,US,Southern Oregon
34098,Concannon,Reserve,US,Livermore Valley
34099,Fontanafredda,Moncucco,Italy,Moscato d'Asti
34100,Foxen 7200,Vogelzang Vineyard,US,Happy Canyon of Sant
34101,Patrick Tranchand,Poncié,France,Fleurie
34102,Syncline,Boushey Vineyard,US,Yakima Valley
34103,Mongioia,Crivella,Italy,Moscato d'Asti
34104,Pikes,Hills & Valleys,Australia,Clare Valley
34105,Loom,SV,Australia,Adelaide Hills
34106,Tournon by Michel Chapoutier,Shay's Flat Vineyard,Australia,Pyrenees
34107,Balletto,Burnside Road Vineyard Emerson Bloc,US,Russian River Valley
34108,Carol Shelton,Florence Vineyard,US,Dry Creek Valley
34109,Analemma,Blanc de Noir Sparkling Wine Atavus,US,Columbia Gorge (WA)
34110,Big Table Farm,Wirtz Vineyard,US,Willamette Valley
34111,Riverbench,Cork Jumper Blanc de Blancs,US,Santa Maria Valley
34112,Rivetti Massimo,Froi,Italy,Barbaresco
34113,Sparkman,Untamed,US,Columbia Valley (WA)
34114,Terre Rouge,Enigma,US,Sierra Foothills
34115,Tooth and Nail,El Sabio Freston,US,California
34116,Vins Auvigue,Solutré,France,Pouilly-Fuissé
34117,Vinum Cellars,White Elephant,US,California
34118,Jean-Luc and Paul Aegerter,Domaine Aegerter,France,Nuits-St.-Georges
34119,Keuka Spring,Semi-Sweet,US,Finger Lakes
34120,Kitá,Camp 4 Vineyard,US,Santa Ynez Valley
34121,Laetitia,Brut Rosé,US,Arroyo Grande Valley
34122,Loron et Fils,Domaine des Sanson,France,Pouilly-Fuissé
34123,Maria Casanovas,Brut Nature Gran Reserva,Spain,Cava
34124,Markus Wine Co,Nuvola,US,Clarksburg
34125,Markus Wine Co,Zeal,US,Lodi
34126,Matchbook,The Arsonist,US,Dunnigan Hills
34127,R+,Crianza,Spain,Ribera del Duero
34128,Andrew Januik,Stone Cairn,US,Red Mountain
34129,AuburnJames,Diablo Rosso,US,Livermore Valley
34130,Balletto,Estate Grown Estate Bottled,US,Russian River Valley
34131,Brangero,Monvigliero,Italy,Barolo
